skill,link,image_link,partner,title,rating,num_review,duration,price,description,difficulty_numeric,course_type,wilson_score
statistics,https://www.udemy.com/course/master-in-business-analytics/,https://img-c.udemycdn.com/course/240x135/6323705_6a4b.jpg,"Arun Singhal B-Tech, MBA (IIM-B),Unilever, J&J, Danone, IIMU, Cello",Master in Business Analytics,4.4,16,13.0,54.99,"An in-depth Data Science course for Data and Business Analyst covering data analysis, analytics, statistics etc",1.5,Course,0.6540540540540541
statistics,https://www.udemy.com/course/the-data-analyst-course-complete-data-analyst-bootcamp/,https://img-c.udemycdn.com/course/240x135/3570337_9b02_6.jpg,365 Careers,The Data Analyst Course: Complete Data Analyst Bootcamp,4.5,21135,21.5,149.99,"Complete Data Analyst Training: Python, NumPy, Pandas, Data Collection, Preprocessing, Data Types, Data Visualization",1.5,Course,0.896010637363415
statistics,https://www.udemy.com/course/application-of-statistics-in-business-analytics/,https://img-c.udemycdn.com/course/240x135/1789008_5459.jpg,Neilko Ventures Private Limited,Application of Statistics in Business Analytics,4.3,26,6.0,19.99,Statistical concepts with examples to help managers and analysts deal with the data while making decisions,2.0,Course,0.6872477035653853
statistics,https://www.udemy.com/course/statistics-by-example/,https://img-c.udemycdn.com/course/240x135/302174_400c_15.jpg,Gopal Prasad Malakar,Statistics for MBA/ Business statistics explained by example,4.1,396,15.5,64.99,Statistics Made Easy by Excel Simulations. Master most important concepts of introductory statistics through simulation,1.5,Course,0.7804793181272747
statistics,https://www.udemy.com/course/statistics-for-business-analytics-using-ms-excel/,https://img-c.udemycdn.com/course/240x135/4309430_8d60_2.jpg,Start-Tech Academy,Statistics for Business Analytics using MS Excel,4.5,677,11.0,74.99,Learn how probability & statistics is used for business & business strategy. Make statistical business models in Excel,1.5,Course,0.8759269002838749
statistics,https://www.udemy.com/course/probability-and-statistics-complete-course/,https://img-c.udemycdn.com/course/240x135/5195000_e2db_2.jpg,Woody Lewenstein,Probability and Statistics: Complete Course 2025,4.9,514,16.5,84.99,Learn the Probability and Statistics You Need to Succeed in Data Science and Business Analytics,1.5,Course,0.964490703506856
statistics,https://www.udemy.com/course/probability-and-statistics-for-business-and-data-science/,https://img-c.udemycdn.com/course/240x135/1673166_c2a0_4.jpg,"Jose Portilla, Pierian Training",Probability and Statistics for Business and Data Science,4.6,7468,5.0,99.99,Learn how to apply probability and statistics to real data science and business applications!,1.5,Course,0.9138303371952443
statistics,https://www.udemy.com/course/statistics-for-business-analytics-data-analysis-with-excel/,https://img-c.udemycdn.com/course/240x135/5060048_c84b.jpg,Diogo Alves de Resende,Statistics for Business Analytics: Data Analysis with Excel,4.6,170,5.5,74.99,Improve your Statistics & Analysis Skills. Enhance your Business and Data Analytics with Statistical Modelling & Excel.,1.0,Course,0.8711830884826064
statistics,https://www.udemy.com/course/business-statistics-fundamentals/,https://img-c.udemycdn.com/course/240x135/1679590_f41a.jpg,Rajarshi Sarma,Business Statistics Fundamentals,4.4,114,8.5,69.99,Learn everything you need to know about statistics used in businesses,1.5,Course,0.8102205776396078
statistics,https://www.udemy.com/course/complete-data-analyst-bootcamp-from-basics-to-advanced/,https://img-c.udemycdn.com/course/240x135/6074041_36f4_3.jpg,"Krish Naik, Jayant Topnani, KRISHAI Technologies Private Limited",Complete Data Analyst Bootcamp From Basics To Advanced,4.5,4995,71.5,79.99,"Master Data Analysis: Python, Statistics, EDA, Feature Engineering, Power BI, and SQL Server,Snowflake,AWS",1.5,Course,0.8916438077910139
statistics,https://www.udemy.com/course/business-statistics-for-data-analysts/,https://img-c.udemycdn.com/course/240x135/4001162_8a23_2.jpg,Institute of Product Leadership,Business Statistics for Data Analysis (2025),5.0,1,2.0,19.99,Learn the Key Statistics Every Data Analyst Needs in 2025 to Drive Business Success,1.0,Course,0.21691973969631234
statistics,https://www.udemy.com/course/econometrics-for-business/,https://img-c.udemycdn.com/course/240x135/2512570_5693_14.jpg,Diogo Alves de Resende,Econometrics and Statistics for Business in R & Python,4.5,648,11.0,84.99,Learn Causal Inference & Statistical Modeling to solve finance and marketing business problems in Python and R,1.0,Course,0.8753446544615713
statistics,https://www.udemy.com/course/statistics-with-r-core-concepts-applications/,https://img-c.udemycdn.com/course/240x135/5800948_1dad_3.jpg,Saira Sadiq,Statistics for Data Science and Business Analysis,4.9,12,6.0,64.99,Mastering Statistics Fundamentals using R Programming,1.0,Course,0.739167367415153
statistics,https://www.udemy.com/course/statistics-probability/,https://img-c.udemycdn.com/course/240x135/1538964_2647.jpg,Krista King,Become a Probability & Statistics Master,4.7,13413,15.0,149.99,"Learn everything from Probability & Statistics, then test your knowledge with 600+ practice questions",1.5,Course,0.9359842341881877
statistics,https://www.udemy.com/course/statistics-for-psychology/,https://img-c.udemycdn.com/course/240x135/723060_a0dd_4.jpg,"Ermin Dedic, MyDataCareer Support Team",Probability and Statistics:Psychology and Business statistic,4.3,206,3.5,49.99,probability and statistics. psychology statistics. business statistics.,1.0,Course,0.8078431372549019
statistics,https://www.udemy.com/course/data-science-business-analytics-business-analysis-data-analyst/,https://img-c.udemycdn.com/course/240x135/5408874_b972.jpg,Dr. José Prabhu J,Master Course in Data Science and Business Analytics 3.0,4.2,392,2.5,29.99,"Data Science, Business Analytics, machine learning, Statistics, Data Analyst, Business Analyst, Data Analysis",1.5,Course,0.8017400067884437
stored procedure,https://www.udemy.com/course/stored-procedures-unpacked-learn-to-code-t-sql-stored-procs/,https://img-c.udemycdn.com/course/240x135/1756916_2532_6.jpg,"Kris Wenzel, Essential Sql",EssentialSQL: Stored Procedures Unpacked - Code in TSQL,4.5,1273,5.0,79.99,"Stored Procedures Database Programming, Write TSQL Server Stored Procs for Data Engineering, Data Analysis,  and DBA's",1.5,Course,0.8828757060006724
stored procedure,https://www.udemy.com/course/sql-server-programming-and-stored-procedures-fundamentals/,https://img-c.udemycdn.com/course/240x135/3242472_3429_2.jpg,Enrique Valencia,SQL Server Programming and Stored Procedures Fundamentals,4.1,90,4.0,54.99,Learn SQL Server programming from scratch and create useful and powerful stored procedures,1.5,Course,0.7312109348571325
stored procedure,https://www.udemy.com/course/technical-business-analytics-for-agile-decision-making/,https://img-c.udemycdn.com/course/240x135/4990970_895f_4.jpg,Leo Zhu,"Business Analyst Bootcamp: Excel, Stats, SQL, Tableau",4.5,621,23.5,79.99,"30+ Data Analysis, Business Intelligence, and Decision Making Exercises for Agile Business Analytics",1.5,Course,0.8747641699983555
stored procedure,https://www.udemy.com/course/salesforcebusinessanalyst/,https://img-c.udemycdn.com/course/240x135/4746864_2973_4.jpg,"Rapid Reskill by Mike Wheeler, Evan Wheeler",The Complete Salesforce Certified Business Analyst Course,3.9,1823,5.0,89.99,Salesforce Business Analyst Certification Exam - Earn Salesforce's Newest Certification and Learn Business Analysis,3.0,Certificate,0.7610225663995419
stored procedure,https://www.udemy.com/course/the-data-analyst-course-complete-data-analyst-bootcamp/,https://img-c.udemycdn.com/course/240x135/3570337_9b02_6.jpg,365 Careers,The Data Analyst Course: Complete Data Analyst Bootcamp,4.5,21135,21.5,149.99,"Complete Data Analyst Training: Python, NumPy, Pandas, Data Collection, Preprocessing, Data Types, Data Visualization",1.5,Course,0.896010637363415
stored procedure,https://www.udemy.com/course/the-business-intelligence-analyst-course-2018/,https://img-c.udemycdn.com/course/240x135/1653432_3a57_3.jpg,"365 Careers, 365 Team",The Business Intelligence Analyst Course 2025,4.6,47217,23.0,109.99,"The skills you need to become a BI Analyst - Statistics, Database theory, SQL, Tableau – Everything is included",1.5,Course,0.9175956081436372
stored procedure,https://www.udemy.com/course/advanced-mysql-stored-proceduressubqueriesviewsfunctions/,https://img-c.udemycdn.com/course/240x135/4631578_a835.jpg,Bluelime Learning Solutions,"Advanced MySQL: Stored Procedures,Subqueries,Views,Functions",4.1,20,2.0,34.99,Build Advanced MySQL Queries,1.0,Course,0.613077199879877
stored procedure,https://www.udemy.com/course/mysql-and-sql-from-beginner-to-advanced/,https://img-c.udemycdn.com/course/240x135/838406_d297_2.jpg,John Purcell,"MySQL, SQL and Stored Procedures from Beginner to Advanced",4.5,3832,18.5,79.99,"A beginners' guide to MySQL queries, database design, transactions and stored procedures.",1.0,Course,0.8904122335230531
stored procedure,https://www.udemy.com/course/complete-data-analyst-bootcamp-from-basics-to-advanced/,https://img-c.udemycdn.com/course/240x135/6074041_36f4_3.jpg,"Krish Naik, Jayant Topnani, KRISHAI Technologies Private Limited",Complete Data Analyst Bootcamp From Basics To Advanced,4.5,4995,71.5,79.99,"Master Data Analysis: Python, Statistics, EDA, Feature Engineering, Power BI, and SQL Server,Snowflake,AWS",1.5,Course,0.8916438077910139
stored procedure,https://www.udemy.com/course/bpmn-business-process-modelling-for-business-analysts/,https://img-c.udemycdn.com/course/240x135/2898026_1ecd_4.jpg,Peter Vliegenthart,BPMN 2.0 Business Process Modelling for Business Analysts,4.4,843,3.0,54.99,Become a BPMN 2.0 Expert in 1 day. With this practical hands-on course you will learn proper Business Process Modelling,1.5,Course,0.8570979549255648
stored procedure,https://www.udemy.com/course/how-to-write-and-execute-stored-procedures-in-sql-server/,https://img-c.udemycdn.com/course/240x135/6059453_21a0_3.jpg,247 Learning,How to Write and Execute Stored Procedures in SQL Server,4.3,3,1.5,79.99,A Comprehensive  Hands-On Guide to Mastering Stored Procedures in SQL Server,1.0,Course,0.34026114586059863
stored procedure,https://www.udemy.com/course/snowflake-scripting-stored-procedures/,https://img-c.udemycdn.com/course/240x135/6051633_c32c_5.jpg,Janardhana Reddy Bandi,Snowflake Scripting - Writing Stored Procedures Using SQL,4.6,172,10.0,79.99,Learn the concepts of Snowflake Scripting. And Learn how to write Stored Procedures and Functions using SQL Language.,1.5,Course,0.8715222335682962
stored procedure,https://www.udemy.com/course/prepare-for-the-salesforce-business-analyst-certification/,https://img-c.udemycdn.com/course/240x135/4865350_69f9.jpg,"Emily Call, MBA, Jeremy Call, MSDA",Prepare for the Salesforce Business Analyst Certification,5.0,2,8.5,79.99,Pass the Salesforce Business Analyst Certification with Ease and Confidence!,3.0,Certificate,0.35650623885918004
stored procedure,https://www.udemy.com/course/bpmn-for-business-analysts/,https://img-c.udemycdn.com/course/240x135/599732_533f_5.jpg,Zbigniew Misiak,BPMN for business analysts,4.4,5026,5.5,79.99,Learn the best practices of process modeling and analysis with Business Process Model and Notation (BPMN 2.0) standard,1.5,Course,0.8710169890901638
stored procedure,https://www.udemy.com/course/the-role-of-the-business-analyst/,https://img-c.udemycdn.com/course/240x135/781512_51d3_2.jpg,Transforming Ninja,Business Analysis: Become a Business Analyst,4.1,107,5.0,79.99,Learn the role of Business Analysis and the Business Analyst in the business change lifecycle,1.5,Course,0.7393683149801079
stored procedure,https://www.udemy.com/course/learn-advanced-transact-sql-t-sql-using-sql-server-2017/,https://img-c.udemycdn.com/course/240x135/1440224_8855_3.jpg,Bluelime Learning Solutions,Advanced Transact-SQL (T-SQL) : Stored Procedures |Functions,3.6,133,3.5,39.99,Practical Hands-on Advanced Transact-SQL (T-SQL)Queries .,2.0,Course,0.6409661715170686
stored procedure,https://www.udemy.com/course/ms-sql-server-t-sql-concepts-raise-above-beginner-level/,https://img-c.udemycdn.com/course/240x135/1537216_49fc_6.jpg,Stan Silviu Valentin,SQL SERVER Procedures&Concepts - Raise Above Beginner Level,4.6,200,5.5,64.99,"Build Stored Procedures, Dynamic Queries, Clauses, Pivot Operator, XML parsing, building Database templates and others",1.5,Course,0.8756701115558704
stored procedure,https://www.udemy.com/course/master-in-business-analysis/,https://img-c.udemycdn.com/course/240x135/5977824_a024.jpg,"Arun Singhal B-Tech, MBA (IIM-B),Unilever, J&J, Danone, IIMU, Cello",Master Business Analysis to become a Business Analyst,4.6,72,6.5,79.99,Get certification and join Salesforce. Complements Business Analytics /Business Intelligence / Data Analytics / Tableau,3.0,Certificate,0.8373679354266704
stored procedure,https://www.udemy.com/course/essentials-of-business-analysis/,https://img-c.udemycdn.com/course/240x135/5522158_f62d_5.jpg,"TIA Education, Andrew Ramdayal",The Essentials of Business Analyst- 6 PDUs,4.6,1171,3.5,79.99,Learn the Basis of Business Analysis to Enhance Your Career,1.5,Course,0.9036139731687505
stored procedure,https://www.udemy.com/course/business-intelligence-for-manager-business-analyst/,https://img-c.udemycdn.com/course/240x135/4790728_1fdf_5.jpg,Clément Fiocre | Data | API | Business Intelligence | Low Code,Business Intelligence for Manager & Business Analyst,4.5,17,3.5,49.99,Understand the basics and express a need in BI with a little french touch !,1.0,Course,0.6861557470891984
successfactors,https://www.udemy.com/course/salesforcebusinessanalyst/,https://img-c.udemycdn.com/course/240x135/4746864_2973_4.jpg,"Rapid Reskill by Mike Wheeler, Evan Wheeler",The Complete Salesforce Certified Business Analyst Course,3.9,1823,5.0,89.99,Salesforce Business Analyst Certification Exam - Earn Salesforce's Newest Certification and Learn Business Analysis,3.0,Certificate,0.7610225663995419
successfactors,https://www.udemy.com/course/technical-business-analytics-for-agile-decision-making/,https://img-c.udemycdn.com/course/240x135/4990970_895f_4.jpg,Leo Zhu,"Business Analyst Bootcamp: Excel, Stats, SQL, Tableau",4.5,621,23.5,64.99,"30+ Data Analysis, Business Intelligence, and Decision Making Exercises for Agile Business Analytics",1.5,Course,0.8747641699983555
successfactors,https://www.udemy.com/course/dmn-training-understanding-and-applying-decision-models/,https://img-c.udemycdn.com/course/240x135/5989398_7508_3.jpg,Oliver Berndorf | Senior Business Analyst - Xplore One,DMN for Business Analysts: Decision Modeling made easy,4.7,13,1.5,19.99,Decision Modeling & Notation - The ideal BPMN extension for efficient business processes.,1.5,Course,0.6980737346486996
successfactors,https://www.udemy.com/course/bpmn-business-process-modelling-for-business-analysts/,https://img-c.udemycdn.com/course/240x135/2898026_1ecd_4.jpg,Peter Vliegenthart,BPMN 2.0 Business Process Modelling for Business Analysts,4.4,843,3.0,54.99,Become a BPMN 2.0 Expert in 1 day. With this practical hands-on course you will learn proper Business Process Modelling,1.5,Course,0.8570979549255648
successfactors,https://www.udemy.com/course/the-business-intelligence-analyst-course-2018/,https://img-c.udemycdn.com/course/240x135/1653432_3a57_3.jpg,"365 Careers, 365 Team",The Business Intelligence Analyst Course 2025,4.6,47217,23.0,109.99,"The skills you need to become a BI Analyst - Statistics, Database theory, SQL, Tableau – Everything is included",1.5,Course,0.9175956081436372
successfactors,https://www.udemy.com/course/prepare-for-the-salesforce-business-analyst-certification/,https://img-c.udemycdn.com/course/240x135/4865350_69f9.jpg,"Emily Call, MBA, Jeremy Call, MSDA",Prepare for the Salesforce Business Analyst Certification,5.0,2,8.5,44.99,Pass the Salesforce Business Analyst Certification with Ease and Confidence!,3.0,Certificate,0.35650623885918004
successfactors,https://www.udemy.com/course/strategy-for-management-consultants-business-analysts/,https://img-c.udemycdn.com/course/240x135/1647046_c11d.jpg,Asen Gyczew,Strategy for Management Consultants & Business Analysts,4.6,11988,6.5,79.99,Top advices from consulting practice with examples and case studies,2.0,Course,0.9151647601250789
successfactors,https://www.udemy.com/course/bpmn-for-business-analysts/,https://img-c.udemycdn.com/course/240x135/599732_533f_5.jpg,Zbigniew Misiak,BPMN for business analysts,4.4,5026,5.5,84.99,Learn the best practices of process modeling and analysis with Business Process Model and Notation (BPMN 2.0) standard,1.5,Course,0.8710169890901638
successfactors,https://www.udemy.com/course/sap-successfactors-employee-central-processes/,https://img-c.udemycdn.com/course/240x135/5219480_ccd8.jpg,Jam Trk,SAP SF Employee Central: Full business process training,4.5,615,2.5,19.99,SAP SuccessFactors Employee Central guide covering business processes for users and consultants,1.5,Course,0.8746297074681169
successfactors,https://www.udemy.com/course/essentials-of-business-analysis/,https://img-c.udemycdn.com/course/240x135/5522158_f62d_5.jpg,"TIA Education, Andrew Ramdayal",The Essentials of Business Analyst- 6 PDUs,4.6,1171,3.5,19.99,Learn the Basis of Business Analysis to Enhance Your Career,1.5,Course,0.9036139731687505
successfactors,https://www.udemy.com/course/salesforce-certified-business-analyst-certification-exam/,https://img-c.udemycdn.com/course/240x135/5813540_7725_3.jpg,Driss Motbir,Salesforce Certified Business Analyst certification exam,4.7,32,5.0,44.99,Salesforce Certified Business Analyst Exam 2024: Master the Essentials with 5 Comprehensive Practice Tests,3.0,Certificate,0.8076035878833054
successfactors,https://www.udemy.com/course/business-analyst-career-blueprint-from-beginner-to-hired/,https://img-c.udemycdn.com/course/240x135/5953488_6577.jpg,Youness Gouiza,Business Analyst Career Blueprint: From Beginner to Hired,4.3,67,4.0,69.99,"Master the essential skills to become a Business Analyst, from requirements gathering to landing your first job.",1.5,Course,0.7610073639889244
successfactors,https://www.udemy.com/course/sap-successfactors-compensation-and-variable-pay/,https://img-c.udemycdn.com/course/240x135/6501135_b285_2.jpg,Uplatz Training,SAP SuccessFactors Compensation and Variable Pay,4.5,1,25.0,49.99,"SAP SuccessFactors Compensation & Variable Pay: Master Configuration, Budgeting, Optimization, Eligibility and Reporting",1.5,Course,0.17616885243139463
successfactors,https://www.udemy.com/course/excel-basics-for-busy-individuals/,https://img-c.udemycdn.com/course/240x135/4895064_6ec1_6.jpg,Jacob Coccari,Microsoft Excel Crash Course for Business Analysts,4.6,1007,8.5,79.99,Master Excel for Business Analysis: Unlock the Power of Excel & Accelerate Your Career!,1.0,Course,0.9022160633812082
successfactors,https://www.udemy.com/course/sap-successfactors-employee-central-configuration/,https://img-c.udemycdn.com/course/240x135/5777538_d514.jpg,Jam Trk,SAP SuccessFactors Employee Central Configuration,4.5,424,3.5,69.99,Learning the configuration of SAP SuccessFactors Employee Central for consultants and advanced administrators,2.0,Course,0.8688524590163935
successfactors,https://www.udemy.com/course/ma-for-management-consultants-business-analysts/,https://img-c.udemycdn.com/course/240x135/3628948_d479_2.jpg,Asen Gyczew,M&A for Management Consultants & Business Analysts,4.8,587,8.0,79.99,A practical guide on how to do analyses during mergers & acquisition projects,2.0,Course,0.9416121069444398
successfactors,https://www.udemy.com/course/the-data-analyst-course-complete-data-analyst-bootcamp/,https://img-c.udemycdn.com/course/240x135/3570337_9b02_6.jpg,365 Careers,The Data Analyst Course: Complete Data Analyst Bootcamp,4.5,21135,21.5,149.99,"Complete Data Analyst Training: Python, NumPy, Pandas, Data Collection, Preprocessing, Data Types, Data Visualization",1.5,Course,0.896010637363415
successfactors,https://www.udemy.com/course/business-analyst-in-it-role-skills-and-responsibilities/,https://img-c.udemycdn.com/course/240x135/4921598_975c_2.jpg,The Interview | Vitali Botvich,"Business Analyst in IT: role, skills and responsibilities",4.5,22,1.5,54.99,Learn the key business analysis concepts to get the job and thrive in your Business Analyst career,1.0,Course,0.7176569269501589
successfactors,https://www.udemy.com/course/business-analysis-ba/,https://img-c.udemycdn.com/course/240x135/751792_622e_10.jpg,The BA Guide | Jeremy Aschenbrenner,Business Analysis Fundamentals - IIBA endorsed,4.5,63374,7.5,129.99,Gain the core BA skills you need to start strong - and earn PD Hours/CDUs to kickstart your analysis career!,1.0,Course,0.8977129422680067
successfactors,https://www.udemy.com/course/project-management-for-business-analyst/,https://img-c.udemycdn.com/course/240x135/909354_8ed0_8.jpg,The BA Guide | Jeremy Aschenbrenner,Business Analyst: Project Management Techniques and Tools,4.5,5406,5.0,89.99,Learn project management techniques to increase your project success rate as a Business Analyst!,1.5,Course,0.8919786472561273
supply chain,https://www.udemy.com/course/supply-chain-for-management-consultants/,https://img-c.udemycdn.com/course/240x135/1405842_5864.jpg,Asen Gyczew,Supply Chain for Management Consultants & Business Analysts,4.6,3513,5.5,69.99,A practical guide how to improve supply chain in a firm and analyze potential savings in Excel during consulting project,2.0,Course,0.9108659456939541
supply chain,https://www.udemy.com/course/business-analyst-supply-chain-management/,https://img-c.udemycdn.com/course/240x135/5690922_910d.jpg,Savitha Muthukrishnan,Business Analyst - Supply chain Management,3.4,4,5.0,19.99,A Comprehensive Overview on key modules in Supply chain Management and how Requirements are defined for these modules,1.5,Course,0.26217404343337847
supply chain,https://www.udemy.com/course/csca-certified-supply-chain-analyst/,https://img-c.udemycdn.com/course/240x135/5945698_fa06.jpg,Dr. José Prabhu J,CSCA - Certified Supply Chain Analyst,4.2,257,4.5,19.99,"Certified Supply Chain Analyst, CSCA , Logistics and Supply Chain Management, SCM, Certified Supply Chain Certification",3.0,Certificate,0.7918862959597485
supply chain,https://www.udemy.com/course/save-1000s-each-month-thinking-like-a-supply-chain-expert/,https://img-c.udemycdn.com/course/240x135/677348_01bb_2.jpg,John Mandic,Supply Chain Fundamentals:  Understanding the Basics,4.5,30165,3.0,74.99,"Learn the skills to be a Supply Chain professional by aligning goals, improving efficiencies and increasing returns",1.0,Course,0.8966700992740274
supply chain,https://www.udemy.com/course/certified-ai-supply-chain-analyst/,https://img-c.udemycdn.com/course/240x135/6321855_4b21.jpg,YouAccel Training,Certified AI Supply Chain Analyst (CAISCA),3.8,14,18.0,44.99,Unlock AI's Potential to Transform Supply Chains with Foundational Insights and Strategic Foresight,3.0,Certificate,0.506120845358597
supply chain,https://www.udemy.com/course/introduction-to-supply-chain-analytics-using-microsoft-excel/,https://img-c.udemycdn.com/course/240x135/4109922_7031_2.jpg,"Ray Harkins, The Manufacturing Academy",Introduction to Supply Chain Analytics using Microsoft Excel,4.5,1774,5.0,84.99,"Your first steps in descriptive, predictive and prescriptive analytics to solve your toughest supply chain problems",1.0,Course,0.8856439155916085
supply chain,https://www.udemy.com/course/inventory-management-operations/,https://img-c.udemycdn.com/course/240x135/3568257_e9b4_12.jpg,"Laurence Gartside, Rowtons Training",Inventory Management A-Z: Supply Chain & Business Operations,4.5,5457,3.5,84.99,"Inventory Management Basics: MBA beginners course to your optimize your Purchasing, Logistics, EOQ and Safety Stock",1.5,Course,0.8920174796123752
supply chain,https://www.udemy.com/course/certified-supply-chain-professional-cscp/,https://img-c.udemycdn.com/course/240x135/6230291_b029_3.jpg,YouAccel Training,Certified Supply Chain Professional (CSCP),4.2,219,24.0,79.99,"Master Global Supply Chain Strategies, Optimize Operations, and Prepare for the CSCP Certification",3.0,Certificate,0.7874764779171112
supply chain,https://www.udemy.com/course/logistics-and-supply-chains-fundamentalsdesignoperations/,https://img-c.udemycdn.com/course/240x135/936952_aa4c_3.jpg,Operational Excellence Training,"Logistics and Supply Chains - Fundamentals,Design,Operations",4.3,5343,30.0,94.99,"Tactics, Tools, and Techniques for Moving Your End-to-End Global Supply Chain into the 21st Century",1.5,Course,0.8507373700545703
supply chain,https://www.udemy.com/course/supply-chain-management-expert-accredited/,https://img-c.udemycdn.com/course/240x135/5558658_90f3_5.jpg,Six Sigma Academy Amsterdam (SSAA),Supply Chain Management Expert | Accredited,4.6,563,6.0,79.99,Green Supply Chain Management | Ethical Supply Chain Management | Practical Operations Management | Accredited,1.5,Course,0.8955047658013866
supply chain,https://www.udemy.com/course/supply-chain-management-a-z/,https://img-c.udemycdn.com/course/240x135/3638964_8fd9_4.jpg,"Laurence Gartside, Rowtons Training",Supply Chain Management A-Z:   Operations & Logistics Basics,4.5,3051,3.5,69.99,Supply Chain Management Basics: An MBA style course to boost your career as a business operations & logistics manager,1.5,Course,0.8892031595484854
supply chain,https://www.udemy.com/course/ra-data-science-and-supply-chain-analytics-a-z-with-python/,https://img-c.udemycdn.com/course/240x135/3391970_4c6a_7.jpg,Haytham Omar-Ph.D,RA: Data Science and Supply Chain analytics. A-Z with Python,4.5,1469,39.5,79.99,"Learn Python, Supply Chain Data Science ,Linear Programming, Forecasting, Pricing and Inventory Management.",1.5,Course,0.8841335219720123
supply chain,https://www.udemy.com/course/mba-supply-chain-and-operation-management/,https://img-c.udemycdn.com/course/240x135/4498784_f96a_4.jpg,Navdeep Yadav,MBA: Supply Chain and Operation management,4.5,758,12.5,64.99,Transform Your Career with Strategic Supply Chain and Operations Management,1.5,Course,0.8773629691961148
supply chain,https://www.udemy.com/course/supply-chain-forecast-accurately-to-sell-more-daily/,https://img-c.udemycdn.com/course/240x135/599738_77a3_3.jpg,Yasin Bin Abdul Quader,Supply Chain: Demand Planning (Sales Forecasting and S&OP),4.4,5690,2.0,64.99,S&OP: Generate Unconstrained Demand & Measure Sales Forecast Accuracy,1.5,Course,0.8715729096360029
supply chain,https://www.udemy.com/course/procurement-management-job-training-program/,https://img-c.udemycdn.com/course/240x135/4285386_5ca7_4.jpg,International Supply Chain Masters™,Procurement Management- Job Training Course,4.7,598,2.5,69.99,Get trained to be a Procurement Officer. Ultimate guide to become a Procurement & Supply Chain Management Professional !,1.5,Course,0.9187747362010534
supply chain,https://www.udemy.com/course/practice-250-supply-chain-analyst-interview-questions-2023/,https://img-c.udemycdn.com/course/240x135/5459186_259a.jpg,DataVeta Academy,Master Supply Chain Analyst interview: 250+ Questions,4.6,6,5.0,19.99,Crack Supply Chain Analyst Interview: 250+ Most Asked Questions with Answers to gain Confidence in interviews,2.0,Course,0.5330102800018997
supply chain,https://www.udemy.com/course/warehouse-management-in-logistics-supply-chain-management/,https://img-c.udemycdn.com/course/240x135/4226984_79ce_9.jpg,Adarsh Amal,Warehouse Management in Logistics & Supply Chain Management,4.5,5096,6.0,79.99,"Warehouse Logistics Management in Supply Chain Management, Warehouse Inventory Management in Logistics and Supply Chain",1.5,Course,0.891729918447903
supply chain,https://www.udemy.com/course/chatgpt-generative-ai-for-supply-chain-masterclass/,https://img-c.udemycdn.com/course/240x135/5775244_9891.jpg,Renaldi Gondosubroto,ChatGPT / Generative AI for Supply Chain Masterclass,4.3,913,1.5,59.99,"The Ultimate Guide to Integrating ChatGPT, Amazon Bedrock, and Other Generative AI Tools into Supply Chain Management",1.0,Course,0.8367602363011296
supply chain,https://www.udemy.com/course/business-english-campus-supply-chain-successful-skills/,https://img-c.udemycdn.com/course/240x135/4773272_2a4f_5.jpg,Renato Campos,Business English Campus: Supply Chain and Business Skills,4.5,87,24.5,69.99,"4 practical steps to master the business English vocabulary, business communication and better act in the Supply Chain",2.0,Course,0.8220985243880462
supply chain,https://www.udemy.com/course/introduction-to-supply-chain-management-m/,https://img-c.udemycdn.com/course/240x135/4620788_e5c9_4.jpg,The Supply Chain 101 Staff,Introduction to Supply Chain Management,4.4,18,4.0,44.99,Get a comprehensive overview of operations management and transform your industry!,2.0,Course,0.6693113803803731
sybase,https://www.udemy.com/course/the-business-intelligence-analyst-course-2018/,https://img-c.udemycdn.com/course/240x135/1653432_3a57_3.jpg,"365 Careers, 365 Team",The Business Intelligence Analyst Course 2025,4.6,47217,23.0,109.99,"The skills you need to become a BI Analyst - Statistics, Database theory, SQL, Tableau – Everything is included",1.5,Course,0.9175956081436372
sybase,https://www.udemy.com/course/technical-business-analytics-for-agile-decision-making/,https://img-c.udemycdn.com/course/240x135/4990970_895f_4.jpg,Leo Zhu,"Business Analyst Bootcamp: Excel, Stats, SQL, Tableau",4.5,621,23.5,64.99,"30+ Data Analysis, Business Intelligence, and Decision Making Exercises for Agile Business Analytics",1.5,Course,0.8747641699983555
sybase,https://www.udemy.com/course/salesforcebusinessanalyst/,https://img-c.udemycdn.com/course/240x135/4746864_2973_4.jpg,"Rapid Reskill by Mike Wheeler, Evan Wheeler",The Complete Salesforce Certified Business Analyst Course,3.9,1823,5.0,89.99,Salesforce Business Analyst Certification Exam - Earn Salesforce's Newest Certification and Learn Business Analysis,3.0,Certificate,0.7610225663995419
sybase,https://www.udemy.com/course/bpmn-business-process-modelling-for-business-analysts/,https://img-c.udemycdn.com/course/240x135/2898026_1ecd_4.jpg,Peter Vliegenthart,BPMN 2.0 Business Process Modelling for Business Analysts,4.4,843,3.0,54.99,Become a BPMN 2.0 Expert in 1 day. With this practical hands-on course you will learn proper Business Process Modelling,1.5,Course,0.8570979549255648
